,article,cateogry ID,FP/FN/TP/TN
4762,57378,No Mapping,TN
4763,47979,No Mapping,TN
4764,44928,No Mapping,TN
4765,71340,No Mapping,TN
4766,217440,No Mapping,TN
4767,21506,No Mapping,TN
4768,23872,No Mapping,TN
4769,78170,No Mapping,TN
4770,217491,No Mapping,TN
4771,217501,No Mapping,TN
4772,57410,No Mapping,TN
4773,134889,No Mapping,TN
4774,217504,No Mapping,TN
4775,48388,No Mapping,TN
4776,217497,No Mapping,TN
4777,217495,No Mapping,TN
4778,217474,No Mapping,TN
4779,23878,No Mapping,TN
4780,172099,No Mapping,TN
4781,217472,No Mapping,TN
4782,25227,No Mapping,TN
4783,217476,No Mapping,TN
4784,134825,No Mapping,TN
4785,110133,No Mapping,TN
4786,110161,No Mapping,TN
4787,190526,No Mapping,TN
4788,135213,No Mapping,TN
4789,110131,No Mapping,TN
4790,217432,No Mapping,TN
4791,217438,No Mapping,TN
4792,110175,No Mapping,TN
4793,135766,No Mapping,TN
4794,40543,No Mapping,TN
4795,85797,No Mapping,TN
4796,21499,No Mapping,TN
4797,80096,No Mapping,TN
4798,48306,No Mapping,TN
4799,217431,No Mapping,TN
4800,217427,No Mapping,TN
4801,71341,No Mapping,TN
4802,217477,No Mapping,TN
4803,217426,No Mapping,TN
4804,110164,No Mapping,TN
4805,141886,No Mapping,TN
4806,190519,No Mapping,TN
4807,43447,No Mapping,TN
4808,214875,No Mapping,TN
4809,217468,No Mapping,TN
4810,57362,No Mapping,TN
4811,152512,No Mapping,TN
4812,57364,No Mapping,TN
4813,21413,No Mapping,TN
4814,214883,No Mapping,TN
4815,141701,No Mapping,TN
4816,217534,No Mapping,TN
4817,80103,No Mapping,TN
4818,172096,No Mapping,TN
4819,40854,No Mapping,TN
4820,190520,No Mapping,TN
4821,110144,No Mapping,TN
4822,110162,No Mapping,TN
4823,217509,No Mapping,TN
4824,120636,No Mapping,TN
4825,85799,No Mapping,TN
4826,110135,No Mapping,TN
4827,214891,No Mapping,TN
4828,217507,No Mapping,TN
4829,138709,No Mapping,TN
4830,80092,No Mapping,TN
4831,42970,No Mapping,TN
4832,21455,No Mapping,TN
4833,217462,No Mapping,TN
4834,217461,No Mapping,TN
4835,217470,No Mapping,TN
4836,110159,No Mapping,TN
4837,80107,No Mapping,TN
4838,136866,No Mapping,TN
4839,80100,No Mapping,TN
4840,110137,No Mapping,TN
4841,217484,No Mapping,TN
4842,217486,No Mapping,TN
4843,190517,No Mapping,TN
4844,80098,No Mapping,TN
4845,36823,No Mapping,TN
4846,217512,No Mapping,TN
4847,217513,No Mapping,TN
4848,217492,No Mapping,TN
4849,217471,No Mapping,TN
4850,214894,No Mapping,TN
4851,172095,No Mapping,TN
4852,48914,No Mapping,TN
4853,21510,No Mapping,TN
4854,110169,No Mapping,TN
4855,110141,No Mapping,TN
4856,37252,No Mapping,TN
4857,110156,No Mapping,TN
4858,37468,No Mapping,TN
4859,78169,No Mapping,TN
4860,21485,No Mapping,TN
4861,21509,No Mapping,TN
4862,35776,No Mapping,TN
4863,80102,No Mapping,TN
4864,21489,No Mapping,TN
4865,21500,No Mapping,TN
4866,21511,No Mapping,TN
4867,35723,No Mapping,TN
4868,80101,No Mapping,TN
4869,26536,No Mapping,TN
4870,25226,No Mapping,TN
4871,23811,No Mapping,TN
4872,80099,No Mapping,TN
4873,25225,No Mapping,TN
4874,78171,No Mapping,TN
4875,21454,No Mapping,TN
4876,23877,No Mapping,TN
4877,71349,No Mapping,TN
4878,21448,No Mapping,TN
4879,23888,No Mapping,TN
4880,23884,No Mapping,TN
4881,71350,No Mapping,TN
4882,57360,No Mapping,TN
4883,35996,No Mapping,TN
4884,48823,No Mapping,TN
4885,57418,No Mapping,TN
4886,47017,No Mapping,TN
4887,57382,No Mapping,TN
4888,47078,No Mapping,TN
4889,57379,No Mapping,TN
4890,47403,No Mapping,TN
4891,57377,No Mapping,TN
4892,48785,No Mapping,TN
4893,57375,No Mapping,TN
4894,71348,No Mapping,TN
4895,57373,No Mapping,TN
4896,57372,No Mapping,TN
4897,57369,No Mapping,TN
4898,49480,No Mapping,TN
4899,57366,No Mapping,TN
4900,57365,No Mapping,TN
4901,49614,No Mapping,TN
4902,50026,No Mapping,TN
4903,57441,No Mapping,TN
4904,71335,No Mapping,TN
4905,71336,No Mapping,TN
4906,71337,No Mapping,TN
4907,38658,No Mapping,TN
4908,71346,No Mapping,TN
4909,71345,No Mapping,TN
4910,39167,No Mapping,TN
4911,39232,No Mapping,TN
4912,39516,No Mapping,TN
4913,71343,No Mapping,TN
4914,39520,No Mapping,TN
4915,71342,No Mapping,TN
4916,40608,No Mapping,TN
4917,40617,No Mapping,TN
4918,42951,No Mapping,TN
4919,43318,No Mapping,TN
4920,44642,No Mapping,TN
4921,71339,No Mapping,TN
4922,44993,No Mapping,TN
4923,71338,No Mapping,TN
4924,38952,No Mapping,TN
4925,217538,No Mapping,TN
4926,80105,No Mapping,TN
4927,217422,No Mapping,TN
4928,217467,No Mapping,TN
4929,217466,No Mapping,TN
4930,217465,No Mapping,TN
4931,217463,No Mapping,TN
4932,217454,No Mapping,TN
4933,217446,No Mapping,TN
4934,217439,No Mapping,TN
4935,217437,No Mapping,TN
4936,217436,No Mapping,TN
4937,217435,No Mapping,TN
4938,217433,No Mapping,TN
4939,217429,No Mapping,TN
4940,217423,No Mapping,TN
4941,217421,No Mapping,TN
4942,217473,No Mapping,TN
4943,217420,No Mapping,TN
4944,217419,No Mapping,TN
4945,214973,No Mapping,TN
4946,214943,No Mapping,TN
4947,214934,No Mapping,TN
4948,214887,No Mapping,TN
4949,214886,No Mapping,TN
4950,214880,No Mapping,TN
4951,214879,No Mapping,TN
4952,214877,No Mapping,TN
4953,190528,No Mapping,TN
4954,190525,No Mapping,TN
4955,190524,No Mapping,TN
4956,217469,No Mapping,TN
4957,217475,No Mapping,TN
4958,80106,No Mapping,TN
4959,217505,No Mapping,TN
4960,217536,No Mapping,TN
4961,217532,No Mapping,TN
4962,217529,No Mapping,TN
4963,217524,No Mapping,TN
4964,217519,No Mapping,TN
4965,217517,No Mapping,TN
4966,217516,No Mapping,TN
4967,217515,No Mapping,TN
4968,217514,No Mapping,TN
4969,217511,No Mapping,TN
4970,217510,No Mapping,TN
4971,217508,No Mapping,TN
4972,217506,No Mapping,TN
4973,217503,No Mapping,TN
4974,217478,No Mapping,TN
4975,217502,No Mapping,TN
4976,217500,No Mapping,TN
4977,217499,No Mapping,TN
4978,217496,No Mapping,TN
4979,217494,No Mapping,TN
4980,217493,No Mapping,TN
4981,217488,No Mapping,TN
4982,217487,No Mapping,TN
4983,217485,No Mapping,TN
4984,217483,No Mapping,TN
4985,217481,No Mapping,TN
4986,217480,No Mapping,TN
4987,217479,No Mapping,TN
4988,190522,No Mapping,TN
4989,190512,No Mapping,TN
4990,190501,No Mapping,TN
4991,120628,No Mapping,TN
4992,140086,No Mapping,TN
4993,139776,No Mapping,TN
4994,139673,No Mapping,TN
4995,139571,No Mapping,TN
4996,139100,No Mapping,TN
4997,217537,No Mapping,TN
4998,137586,No Mapping,TN
4999,135878,No Mapping,TN
5000,120638,No Mapping,TN
5001,120635,No Mapping,TN
5002,120633,No Mapping,TN
5003,120631,No Mapping,TN
5004,120629,No Mapping,TN
5005,110165,No Mapping,TN
5006,190500,No Mapping,TN
5007,110154,No Mapping,TN
5008,110152,No Mapping,TN
5009,110151,No Mapping,TN
5010,110127,No Mapping,TN
5011,110126,No Mapping,TN
5012,85880,No Mapping,TN
5013,85825,No Mapping,TN
5014,85806,No Mapping,TN
5015,85803,No Mapping,TN
5016,85798,No Mapping,TN
5017,80113,No Mapping,TN
5018,80111,No Mapping,TN
5019,80110,No Mapping,TN
5020,140362,No Mapping,TN
5021,140496,No Mapping,TN
5022,142033,No Mapping,TN
5023,142208,No Mapping,TN
5024,190496,No Mapping,TN
5025,190495,No Mapping,TN
5026,190494,No Mapping,TN
5027,172125,No Mapping,TN
5028,172100,No Mapping,TN
5029,172098,No Mapping,TN
5030,172097,No Mapping,TN
5031,172092,No Mapping,TN
5032,172089,No Mapping,TN
5033,172088,No Mapping,TN
5034,172087,No Mapping,TN
5035,172086,No Mapping,TN
5036,172084,No Mapping,TN
5037,172082,No Mapping,TN
5038,172081,No Mapping,TN
5039,172078,No Mapping,TN
5040,172077,No Mapping,TN
5041,158005,No Mapping,TN
5042,157295,No Mapping,TN
5043,156818,No Mapping,TN
5044,156656,No Mapping,TN
5045,152706,No Mapping,TN
5046,152654,No Mapping,TN
5047,151832,No Mapping,TN
5048,151598,No Mapping,TN
5049,151262,No Mapping,TN
5050,142300,No Mapping,TN
5051,138339,No Mapping,TN
5052,172085,David Brown,TP
5053,80096,David Brown,TP
5054,141886,David Brown,TP
5055,39232,David Brown,FP
5056,71350,David Brown,FP
5057,156194,No Mapping,TN
5058,110165,No Mapping,TN
5059,80106,No Mapping,TN
5060,217456,No Mapping,TN
5061,120635,No Mapping,TN
5062,39516,No Mapping,TN
5063,217474,No Mapping,TN
5064,137143,No Mapping,TN
5065,80110,No Mapping,TN
5066,85805,No Mapping,TN
5067,35347,No Mapping,TN
5068,217441,No Mapping,TN
5069,217442,No Mapping,TN
5070,110164,No Mapping,TN
5071,39167,No Mapping,TN
5072,110131,No Mapping,TN
5073,23884,No Mapping,TN
5074,21511,No Mapping,TN
5075,217435,No Mapping,TN
5076,217538,No Mapping,TN
5077,190524,No Mapping,TN
5078,214886,No Mapping,TN
5079,57380,No Mapping,TN
5080,217534,No Mapping,TN
5081,85801,No Mapping,TN
5082,21512,No Mapping,TN
5083,120632,No Mapping,TN
5084,172082,No Mapping,TN
5085,217523,No Mapping,TN
5086,110135,No Mapping,TN
5087,214895,No Mapping,TN
5088,71342,No Mapping,TN
5089,151991,No Mapping,TN
5090,71345,No Mapping,TN
5091,190528,No Mapping,TN
5092,44642,No Mapping,TN
5093,217425,No Mapping,TN
5094,110159,No Mapping,TN
5095,151598,No Mapping,TN
5096,80097,No Mapping,TN
5097,217520,No Mapping,TN
5098,71346,No Mapping,TN
5099,49416,No Mapping,TN
5100,134889,No Mapping,TN
5101,57418,No Mapping,TN
5102,110156,No Mapping,TN
5103,71343,No Mapping,TN
5104,172080,No Mapping,TN
5105,85807,No Mapping,TN
5106,80107,No Mapping,TN
5107,190526,No Mapping,TN
5108,135213,No Mapping,TN
5109,217426,No Mapping,TN
5110,172086,No Mapping,TN
5111,57368,No Mapping,TN
5112,85798,No Mapping,TN
5113,40608,No Mapping,TN
5114,80094,No Mapping,TN
5115,217433,No Mapping,TN
5116,57364,No Mapping,TN
5117,40754,No Mapping,TN
5118,214893,No Mapping,TN
5119,217431,No Mapping,TN
5120,217427,No Mapping,TN
5121,57376,No Mapping,TN
5122,25226,No Mapping,TN
5123,214892,No Mapping,TN
5124,156656,No Mapping,TN
5125,217500,No Mapping,TN
5126,217494,No Mapping,TN
5127,217499,No Mapping,TN
5128,217530,No Mapping,TN
5129,139776,No Mapping,TN
5130,217439,No Mapping,TN
5131,36979,No Mapping,TN
5132,71348,No Mapping,TN
5133,80113,No Mapping,TN
5134,172094,No Mapping,TN
5135,172090,No Mapping,TN
5136,135766,No Mapping,TN
5137,50026,No Mapping,TN
5138,158005,No Mapping,TN
5139,140496,No Mapping,TN
5140,57373,No Mapping,TN
5141,172083,No Mapping,TN
5142,217418,No Mapping,TN
5143,22918,No Mapping,TN
5144,120637,No Mapping,TN
5145,138243,No Mapping,TN
5146,85802,No Mapping,TN
5147,190496,No Mapping,TN
5148,57377,No Mapping,TN
5149,120634,No Mapping,TN
5150,21474,No Mapping,TN
5151,110147,No Mapping,TN
5152,157527,No Mapping,TN
5153,138709,No Mapping,TN
5154,139571,No Mapping,TN
5155,49198,No Mapping,TN
5156,85880,No Mapping,TN
5157,214877,No Mapping,TN
5158,217445,No Mapping,TN
5159,21506,No Mapping,TN
5160,21485,No Mapping,TN
5161,48785,No Mapping,TN
5162,80108,No Mapping,TN
5163,48823,No Mapping,TN
5164,134825,No Mapping,TN
5165,110176,No Mapping,TN
5166,214874,No Mapping,TN
5167,217513,No Mapping,TN
5168,217512,No Mapping,TN
5169,85793,No Mapping,TN
5170,110137,No Mapping,TN
5171,217472,No Mapping,TN
5172,217529,No Mapping,TN
5173,110150,No Mapping,TN
5174,36823,No Mapping,TN
5175,110171,No Mapping,TN
5176,214875,No Mapping,TN
5177,80092,No Mapping,TN
5178,217454,No Mapping,TN
5179,217446,No Mapping,TN
5180,71335,No Mapping,TN
5181,38952,No Mapping,TN
5182,217464,No Mapping,TN
5183,21510,No Mapping,TN
5184,48914,No Mapping,TN
5185,21454,No Mapping,TN
5186,110166,No Mapping,TN
5187,110133,No Mapping,TN
5188,110157,No Mapping,TN
5189,48813,No Mapping,TN
5190,152264,No Mapping,TN
5191,172102,No Mapping,TN
5192,217518,No Mapping,TN
5193,217432,No Mapping,TN
5194,217438,No Mapping,TN
5195,57369,No Mapping,TN
5196,172092,No Mapping,TN
5197,21500,No Mapping,TN
5198,190512,No Mapping,TN
5199,21504,No Mapping,TN
5200,110169,No Mapping,TN
5201,49614,No Mapping,TN
5202,120628,No Mapping,TN
5203,80093,No Mapping,TN
5204,140362,No Mapping,TN
5205,110145,No Mapping,TN
5206,217468,No Mapping,TN
5207,140086,No Mapping,TN
5208,217522,No Mapping,TN
5209,57385,No Mapping,TN
5210,21413,No Mapping,TN
5211,214883,No Mapping,TN
5212,214891,No Mapping,TN
5213,43672,No Mapping,TN
5214,80112,No Mapping,TN
5215,110146,No Mapping,TN
5216,217429,No Mapping,TN
5217,42951,No Mapping,TN
5218,172100,No Mapping,TN
5219,214888,No Mapping,TN
5220,46175,No Mapping,TN
5221,217528,No Mapping,TN
5222,23877,No Mapping,TN
5223,110160,No Mapping,TN
5224,110143,No Mapping,TN
5225,136866,No Mapping,TN
5226,46896,No Mapping,TN
5227,217481,No Mapping,TN
5228,120638,No Mapping,TN
5229,214878,No Mapping,TN
5230,71344,No Mapping,TN
5231,142300,No Mapping,TN
5232,217532,No Mapping,TN
5233,217486,No Mapping,TN
5234,217484,No Mapping,TN
5235,217525,No Mapping,TN
5236,190517,No Mapping,TN
5237,217424,No Mapping,TN
5238,217493,No Mapping,TN
5239,110144,No Mapping,TN
5240,217447,No Mapping,TN
5241,217448,No Mapping,TN
5242,49458,No Mapping,TN
5243,217502,No Mapping,TN
5244,217503,No Mapping,TN
5245,57365,No Mapping,TN
5246,217491,No Mapping,TN
5247,57366,No Mapping,TN
5248,217501,No Mapping,TN
5249,217492,No Mapping,TN
5250,57362,No Mapping,TN
5251,217497,No Mapping,TN
5252,57360,No Mapping,TN
5253,217496,No Mapping,TN
5254,217495,No Mapping,TN
5255,49480,No Mapping,TN
5256,217489,No Mapping,TN
5257,172099,No Mapping,TN
5258,57372,No Mapping,TN
5259,217488,No Mapping,TN
5260,217470,No Mapping,TN
5261,217471,No Mapping,TN
5262,217473,No Mapping,TN
5263,217475,No Mapping,TN
5264,78171,No Mapping,TN
5265,78170,No Mapping,TN
5266,78169,No Mapping,TN
5267,217476,No Mapping,TN
5268,71349,No Mapping,TN
5269,217477,No Mapping,TN
5270,217478,No Mapping,TN
5271,217479,No Mapping,TN
5272,217480,No Mapping,TN
5273,71341,No Mapping,TN
5274,71340,No Mapping,TN
5275,71339,No Mapping,TN
5276,71338,No Mapping,TN
5277,71337,No Mapping,TN
5278,71336,No Mapping,TN
5279,217482,No Mapping,TN
5280,57441,No Mapping,TN
5281,217483,No Mapping,TN
5282,57410,No Mapping,TN
5283,57382,No Mapping,TN
5284,217485,No Mapping,TN
5285,217504,No Mapping,TN
5286,57378,No Mapping,TN
5287,217487,No Mapping,TN
5288,57375,No Mapping,TN
5289,57379,No Mapping,TN
5290,46560,No Mapping,TN
5291,48388,No Mapping,TN
5292,48306,No Mapping,TN
5293,35996,No Mapping,TN
5294,35776,No Mapping,TN
5295,35723,No Mapping,TN
5296,217516,No Mapping,TN
5297,26536,No Mapping,TN
5298,25227,No Mapping,TN
5299,217517,No Mapping,TN
5300,25225,No Mapping,TN
5301,23888,No Mapping,TN
5302,217519,No Mapping,TN
5303,23878,No Mapping,TN
5304,23872,No Mapping,TN
5305,23811,No Mapping,TN
5306,217521,No Mapping,TN
5307,217524,No Mapping,TN
5308,217526,No Mapping,TN
5309,21509,No Mapping,TN
5310,21508,No Mapping,TN
5311,217531,No Mapping,TN
5312,21502,No Mapping,TN
5313,21499,No Mapping,TN
5314,21489,No Mapping,TN
5315,217533,No Mapping,TN
5316,217535,No Mapping,TN
5317,21455,No Mapping,TN
5318,217536,No Mapping,TN
5319,21448,No Mapping,TN
5320,36650,No Mapping,TN
5321,217515,No Mapping,TN
5322,217514,No Mapping,TN
5323,42970,No Mapping,TN
5324,47979,No Mapping,TN
5325,47403,No Mapping,TN
5326,47078,No Mapping,TN
5327,47017,No Mapping,TN
5328,80098,No Mapping,TN
5329,44993,No Mapping,TN
5330,44928,No Mapping,TN
5331,217505,No Mapping,TN
5332,44040,No Mapping,TN
5333,43849,No Mapping,TN
5334,43447,No Mapping,TN
5335,43318,No Mapping,TN
5336,40854,No Mapping,TN
5337,37252,No Mapping,TN
5338,217506,No Mapping,TN
5339,40617,No Mapping,TN
5340,217507,No Mapping,TN
5341,40543,No Mapping,TN
5342,39730,No Mapping,TN
5343,39520,No Mapping,TN
5344,217508,No Mapping,TN
5345,217509,No Mapping,TN
5346,217510,No Mapping,TN
5347,217511,No Mapping,TN
5348,38658,No Mapping,TN
5349,37468,No Mapping,TN
5350,217469,No Mapping,TN
5351,217466,No Mapping,TN
5352,80099,No Mapping,TN
5353,217421,No Mapping,TN
5354,214879,No Mapping,TN
5355,151262,No Mapping,TN
5356,142208,No Mapping,TN
5357,142033,No Mapping,TN
5358,214880,No Mapping,TN
5359,141701,No Mapping,TN
5360,214884,No Mapping,TN
5361,214885,No Mapping,TN
5362,214887,No Mapping,TN
5363,139673,No Mapping,TN
5364,139100,No Mapping,TN
5365,214889,No Mapping,TN
5366,138517,No Mapping,TN
5367,217537,No Mapping,TN
5368,137586,No Mapping,TN
5369,214894,No Mapping,TN
5370,136158,No Mapping,TN
5371,135878,No Mapping,TN
5372,214934,No Mapping,TN
5373,214943,No Mapping,TN
5374,134921,No Mapping,TN
5375,214973,No Mapping,TN
5376,217417,No Mapping,TN
5377,134545,No Mapping,TN
5378,120639,No Mapping,TN
5379,217419,No Mapping,TN
5380,120636,No Mapping,TN
5381,151832,No Mapping,TN
5382,214876,No Mapping,TN
5383,152512,No Mapping,TN
5384,172084,No Mapping,TN
5385,172097,No Mapping,TN
5386,172096,No Mapping,TN
5387,172095,No Mapping,TN
5388,172093,No Mapping,TN
5389,172125,No Mapping,TN
5390,172091,No Mapping,TN
5391,190494,No Mapping,TN
5392,172089,No Mapping,TN
5393,172088,No Mapping,TN
5394,172087,No Mapping,TN
5395,190495,No Mapping,TN
5396,190500,No Mapping,TN
5397,190501,No Mapping,TN
5398,152654,No Mapping,TN
5399,172081,No Mapping,TN
5400,190518,No Mapping,TN
5401,172079,No Mapping,TN
5402,172078,No Mapping,TN
5403,172077,No Mapping,TN
5404,190519,No Mapping,TN
5405,190520,No Mapping,TN
5406,157295,No Mapping,TN
5407,156818,No Mapping,TN
5408,190522,No Mapping,TN
5409,190525,No Mapping,TN
5410,152706,No Mapping,TN
5411,217420,No Mapping,TN
5412,120633,No Mapping,TN
5413,80100,No Mapping,TN
5414,217422,No Mapping,TN
5415,110126,No Mapping,TN
5416,217453,No Mapping,TN
5417,85825,No Mapping,TN
5418,85810,No Mapping,TN
5419,217455,No Mapping,TN
5420,85806,No Mapping,TN
5421,217457,No Mapping,TN
5422,85804,No Mapping,TN
5423,85803,No Mapping,TN
5424,217458,No Mapping,TN
5425,217459,No Mapping,TN
5426,85799,No Mapping,TN
5427,217460,No Mapping,TN
5428,85797,No Mapping,TN
5429,217461,No Mapping,TN
5430,217462,No Mapping,TN
5431,80111,No Mapping,TN
5432,217463,No Mapping,TN
5433,80109,No Mapping,TN
5434,217465,No Mapping,TN
5435,172098,No Mapping,TN
5436,217467,No Mapping,TN
5437,80105,No Mapping,TN
5438,80104,No Mapping,TN
5439,80103,No Mapping,TN
5440,80102,No Mapping,TN
5441,80101,No Mapping,TN
5442,110127,No Mapping,TN
5443,110129,No Mapping,TN
5444,217452,No Mapping,TN
5445,110161,No Mapping,TN
5446,120631,No Mapping,TN
5447,120630,No Mapping,TN
5448,120629,No Mapping,TN
5449,217423,No Mapping,TN
5450,110175,No Mapping,TN
5451,110172,No Mapping,TN
5452,217428,No Mapping,TN
5453,110167,No Mapping,TN
5454,217430,No Mapping,TN
5455,217434,No Mapping,TN
5456,217436,No Mapping,TN
5457,110162,No Mapping,TN
5458,217437,No Mapping,TN
5459,217451,No Mapping,TN
5460,217440,No Mapping,TN
5461,217443,No Mapping,TN
5462,110155,No Mapping,TN
5463,110154,No Mapping,TN
5464,110152,No Mapping,TN
5465,110151,No Mapping,TN
5466,217444,No Mapping,TN
5467,110149,No Mapping,TN
5468,110141,No Mapping,TN
5469,110139,No Mapping,TN
5470,217449,No Mapping,TN
5471,217450,No Mapping,TN
5472,138339,No Mapping,TN
5473,217417,haiti AND president,TP
5474,217423,haiti AND president,TP
5475,217434,haiti AND president,TP
5476,217436,haiti AND president,TP
5477,217440,haiti AND president,TP
5478,217425,No Mapping,FN
5479,217437,No Mapping,FN
5480,217429,No Mapping,FN
5481,217426,No Mapping,FN
5482,217439,No Mapping,FN
5483,140362,No Mapping,TN
5484,217433,No Mapping,FN
5485,217422,No Mapping,FN
5486,217419,No Mapping,FN
5487,217421,No Mapping,FN
5488,217432,No Mapping,FN
5489,217438,No Mapping,FN
5490,217428,No Mapping,FN
5491,217420,No Mapping,FN
5492,217435,No Mapping,FN
5493,217431,No Mapping,FN
5494,217427,No Mapping,FN
5495,217418,No Mapping,FN
5496,80104,No Mapping,TN
5497,217522,No Mapping,TN
5498,217424,No Mapping,FN
5499,85806,No Mapping,TN
5500,57418,No Mapping,TN
5501,85810,No Mapping,TN
5502,39730,No Mapping,TN
5503,110150,No Mapping,TN
5504,157527,No Mapping,TN
5505,110143,No Mapping,TN
5506,49416,No Mapping,TN
5507,172079,No Mapping,TN
5508,110145,No Mapping,TN
5509,57385,No Mapping,TN
5510,217535,No Mapping,TN
5511,217521,No Mapping,TN
5512,85801,No Mapping,TN
5513,40854,No Mapping,TN
5514,172087,No Mapping,TN
5515,217531,No Mapping,TN
5516,214875,No Mapping,TN
5517,80113,No Mapping,TN
5518,139673,No Mapping,TN
5519,22918,No Mapping,TN
5520,110135,No Mapping,TN
5521,172089,No Mapping,TN
5522,217533,No Mapping,TN
5523,49458,No Mapping,TN
5524,217532,No Mapping,TN
5525,172098,No Mapping,TN
5526,21500,No Mapping,TN
5527,156656,No Mapping,TN
5528,57369,No Mapping,TN
5529,134921,No Mapping,TN
5530,44642,No Mapping,TN
5531,85807,No Mapping,TN
5532,217447,No Mapping,TN
5533,217448,No Mapping,TN
5534,217529,No Mapping,TN
5535,172082,No Mapping,TN
5536,157295,No Mapping,TN
5537,214874,No Mapping,TN
5538,85804,No Mapping,TN
5539,120635,No Mapping,TN
5540,214878,No Mapping,TN
5541,152264,No Mapping,TN
5542,138339,No Mapping,TN
5543,217476,No Mapping,TN
5544,57360,No Mapping,TN
5545,217523,No Mapping,TN
5546,190524,No Mapping,TN
5547,80096,No Mapping,TN
5548,38658,No Mapping,TN
5549,85793,No Mapping,TN
5550,49198,No Mapping,TN
5551,57366,No Mapping,TN
5552,135213,No Mapping,TN
5553,78170,No Mapping,TN
5554,23872,No Mapping,TN
5555,48306,No Mapping,TN
5556,172090,No Mapping,TN
5557,21485,No Mapping,TN
5558,217520,No Mapping,TN
5559,21506,No Mapping,TN
5560,57380,No Mapping,TN
5561,71339,No Mapping,TN
5562,40754,No Mapping,TN
5563,47403,No Mapping,TN
5564,217538,No Mapping,TN
5565,136158,No Mapping,TN
5566,217430,No Mapping,FN
5567,110159,No Mapping,TN
5568,80112,No Mapping,TN
5569,40543,No Mapping,TN
5570,85798,No Mapping,TN
5571,120632,No Mapping,TN
5572,44993,No Mapping,TN
5573,49480,No Mapping,TN
5574,80109,No Mapping,TN
5575,217510,No Mapping,TN
5576,57362,No Mapping,TN
5577,110149,No Mapping,TN
5578,71350,No Mapping,TN
5579,80102,No Mapping,TN
5580,217474,No Mapping,TN
5581,140496,No Mapping,TN
5582,85803,No Mapping,TN
5583,110151,No Mapping,TN
